id	maj_label1	labels1	maj_label2	labels2	maj_label3	labels3
1426715052913008644	NOT ABUSIVE	0; 0; 0; 4; 3				
1340436641492598785	NOT ABUSIVE	0; 0; 0; 4; 2				
1358035197166571520	NOT ABUSIVE	0; 0; 0; 1; 4				
1424835829755744257	NOT ABUSIVE	0; 0; 0; 2; 3				
1336636345020796929	NOT ABUSIVE	0; 0; 0; 3; 2				
1383284634566287363	NOT ABUSIVE	0; 0; 0; 4; 4				
1429161188735258633	NOT ABUSIVE	0; 0; 4; 0; 0				
1378163511977668611	NOT ABUSIVE	0; 0; 4; 0; 4				
1334155964791009289	NOT ABUSIVE	0; 0; 0; 0; 0				
1379445251014864896	NOT ABUSIVE	0; 0; 0; 0; 0				
1383383894381121537	NOT ABUSIVE	0; 0; 4; 0; 0				
1363432961828339714	NOT ABUSIVE	0; 0; 0; 0; 0				
1342799166020472832	NOT ABUSIVE	0; 0; 3; 0; 0				
1343378329215193088	NOT ABUSIVE	0; 0; 0; 0; 0				
1381881072699502593	NOT ABUSIVE	0; 0; 4; 0; 0				
1343699764106452995	NOT ABUSIVE	0; 0; 0				
1336730249116196869	NOT ABUSIVE	0; 0; 0				
1335374913113186306	NOT ABUSIVE	0; 0; 0				
1380171351730782208	NOT ABUSIVE	0; 0; 0				
1340228675774648321	NOT ABUSIVE	0; 0; 0				
1424524935721070592	NOT ABUSIVE	0; 0; 0				
1336811262198550531	UNTARGETED	4; 1; 1				
1342330119851888640	NOT ABUSIVE	0; 0; 0				
1402723352280588291	NOT ABUSIVE	0; 0; 0				
1343795060857581568	NOT ABUSIVE	0; 4; 0; 0; 0				
1432265286162419712	NOT ABUSIVE	0; 4; 0; 0; 0				
1429145366923038725	NOT ABUSIVE	0; 3; 0; 0; 0				
1356200197785853953	NOT ABUSIVE	0; 4; 0; 0; 4				
1423323019330600965	NOT ABUSIVE	0; 3; 0; 0; 0				
1342193435684442112	NOT ABUSIVE	0; 4; 0; 0; 0				
1422489199207456771	NOT ABUSIVE	0; 3; 0; 0; 0				
1340082977552920583	NOT ABUSIVE	0; 4; 0; 4; 0				
1385622738010841088	NOT ABUSIVE	0; 0; 0; 0; 0				
1339965107556761602	UNTARGETED	1; 0; 3; 1; 0				
1338920525050032131	NOT ABUSIVE	0; 0; 0; 0; 0				
1423477007464157190	NOT ABUSIVE	0; 0; 0; 4; 0				
1383786221340565512	NOT ABUSIVE	0; 0; 0; 0; 0				
1427700831898451974	NOT ABUSIVE	0; 3; 2; 4; 0				
1337751092499714055	GROUP	0; 4; 4; 4; 0	ANTI-ISLAM	5; 5; 5; 2; 5	DEROGATION AND DEHUMANIZATION	2; 2; 2
1334267989261094913	NOT ABUSIVE	0; 2; 0; 4; 0				
1341468276279267328	NOT ABUSIVE	0; 4; 0; 0; 0				
1335802461345492994	GROUP	0; 4; 4; 4; 2	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	3; 3; 3; 3; 2
1381848029427195905	NOT ABUSIVE	0; 4; 0; 0; 0				
1380079077483282437	NOT ABUSIVE	0; 0; 0; 0; 0				
1339247035724206083	NOT ABUSIVE	0; 4; 0; 0; 0				
1404448500247584771	NOT ABUSIVE	0; 4; 0; 0; 0				
1423825499965558786	NOT ABUSIVE	0; 4; 0; 0; 0				
1344350267001679872	NOT ABUSIVE	0; 4; 0; 0; 4				
1380194747868872705	NOT ABUSIVE	0; 4; 0; 0; 0				
1342361228828692481	NOT ABUSIVE	0; 0; 0; 0; 0				
1402296616510541828	NOT ABUSIVE	0; 0; 0; 0; 0				
1341560386051424256	NOT ABUSIVE	0; 0; 0; 0; 0				
1427942398185906178	NOT ABUSIVE	0; 0; 0; 0; 0				
1342049894866026503	NOT ABUSIVE	0; 0; 0; 0; 0				
1429438273387118596	NOT ABUSIVE	0; 0; 0; 0; 0				
1426252892344918016	NOT ABUSIVE	0; 0; 0; 4; 0				
1341818769455394822	NOT ABUSIVE	0; 0; 0; 0; 0				
1340076799070494727	GROUP	0; 4; 4; 4; 0	ANTI-JUDAISM	6; 6; 6; 1; 1	DEROGATION AND DEHUMANIZATION; ANIMOSITY	2; 2; 0; 3; 3
1408443357198700548	NOT ABUSIVE	0; 0; 1; 0; 0				
1336494143623876613	NOT ABUSIVE	0; 0; 3; 0; 0				
1343347964719333378	NOT ABUSIVE	0; 0; 1; 0; 0				
1385045954370363397	INDIVIDUAL	4; 3; 0; 3; 0				
1429065358229508098	NOT ABUSIVE	0; 0; 0; 0; 0				
1340331501322346497	OTHERS	4; 2; 2; 0; 2				
1377947414343118848	OTHERS	4; 2; 2; 0; 0				
1362638501783732224	NOT ABUSIVE	0; 0; 0; 0; 0				
1342366299587047425	INDIVIDUAL	3; 3; 3; 3; 3				
1401096675213643776	GROUP	4; 4; 0; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	DEROGATION AND DEHUMANIZATION	3; 3; 2; 2; 2
1343653605753188352	GROUP	4; 0; 1; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	2; 3; 3; 3; 3
1427640171860746240	NOT ABUSIVE	0; 0; 0; 0; 3				
1340831495934636033	NOT ABUSIVE	0; 0; 0; 0; 3				
1338939228261060608	NOT ABUSIVE	0; 0; 0; 0; 0				
1340938238245138433	NOT ABUSIVE	0; 0; 0; 0; 0				
1337679909989343232	NOT ABUSIVE	0; 0; 0; 0; 1				
1409182647696429056	NOT ABUSIVE	0; 0; 0; 0; 0				
1406626992309432322	GROUP	0; 4; 4; 0; 2	ANTI-JUDAISM	6; 6; 1; 5; 6	ANIMOSITY	3; 3; 3; 3; 3
1401201679937253380	INDIVIDUAL	2; 3; 0; 3; 4				
1333809311945011202	NOT ABUSIVE	0; 0; 0; 0; 0				
1424202999417786375	NOT ABUSIVE	4; 0; 0; 0; 0				
1402488311382433794	NOT ABUSIVE	0; 0; 0; 0; 0				
1425500745894334476	NOT ABUSIVE	4; 0; 0; 0; 2				
1424411622119022593	NOT ABUSIVE	0; 0; 0; 0; 0				
1341346226625785857	NOT ABUSIVE	4; 0; 0; 0; 0				
1402279973914873864	NOT ABUSIVE	4; 0; 0; 0; 4				
1431808244247236610	GROUP	4; 0; 4; 0; 4	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	3; 3; 3; 3; 3
1423071547791749121	NOT ABUSIVE	0; 0; 0; 0				
1342891783118876674	NOT ABUSIVE	0; 0; 0; 0				
1423416481539411973	NOT ABUSIVE	0; 0; 0; 0				
1343911583752208389	NOT ABUSIVE	0; 0; 0; 0				
1400080685361033221	NOT ABUSIVE	0; 4; 0; 0				
1341084791412813826	NOT ABUSIVE	0; 0; 0; 0				
1337021720952250368	NOT ABUSIVE	0; 0; 0; 0				
1423262517925761028	NOT ABUSIVE	0; 0; 0; 0				
1363972281563774976	NOT ABUSIVE	0; 4; 0; 1				
1338617352020140033	NOT ABUSIVE	0; 0; 0; 4				
1340701368768737283	GROUP	3; 4; 4; 4	ANTI-CHRISTIANITY	4; 2; 4; 4; 4	DEROGATION AND DEHUMANIZATION	2; 2; 2; 2; 0
1429159258097074179	NOT ABUSIVE	0; 0; 0; 4				
1334498223927549952	NOT ABUSIVE	0; 0; 0; 4				
1343335889942933506	NOT ABUSIVE	0; 0; 0; 1				
1344741417722277890	NOT ABUSIVE	0; 0; 0; 0				
1358160954601558016	NOT ABUSIVE	0; 0; 0; 4				
1379741988400984064	NOT ABUSIVE	0; 0; 0; 0				
1431301808866177029	GROUP	1; 0; 4; 0; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	3; 3; 3; 3; 3
1402113402995101697	NOT ABUSIVE	0; 0; 0; 0; 1				
1357280313811103746	NOT ABUSIVE	0; 0; 4; 0; 0				
1344783272426037250	NOT ABUSIVE	0; 0; 3; 0; 4				
1404876017395720197	GROUP	4; 0; 4; 0; 4	ANTI-JUDAISM	6; 6; 6; 6; 6	ANIMOSITY	2; 3; 3; 3; 2
1422841806987960329	GROUP	4; 4; 4; 4; 4	ANTI-JUDAISM	6; 6; 6; 0; 6	DEROGATION AND DEHUMANIZATION	2; 2; 2; 2; 2
1343540432312086530	NOT ABUSIVE	0; 0; 0; 0; 4				
1426943246559694850	NOT ABUSIVE	0; 0; 0; 0; 0				
1342271065146486785	NOT ABUSIVE	0; 0; 0; 0; 0				
1409441393609748483	NOT ABUSIVE	3; 0; 0; 0; 0				
1342502881551912965	NOT ABUSIVE	4; 0; 0; 0; 0				
1378399987076370438	NOT ABUSIVE	4; 0; 0; 0; 0				
1340686169890287620	NOT ABUSIVE	4; 0; 0; 0; 0				
1399571546394537986	NOT ABUSIVE	4; 0; 0; 0; 0				
1381725085367603200	NOT ABUSIVE	3; 0; 0; 0; 0				
1424996369136160770	NOT ABUSIVE	2; 0; 0; 0; 0				
1337483165913509893	NOT ABUSIVE	4; 0; 0; 0; 0				
1425599222468935682	NOT ABUSIVE	4; 0; 0; 0; 0				
1422211471358967814	NOT ABUSIVE	0; 0; 0; 0; 0				
1342247376224841728	NOT ABUSIVE	0; 0; 0; 0; 0				
1401424477322371077	NOT ABUSIVE	0; 0; 0; 0; 0				
1432728378570940416	NOT ABUSIVE	0; 0; 0; 0; 0				
1401160971981406208	NOT ABUSIVE	0; 0; 0; 0; 0				
1342469981045469185	NOT ABUSIVE	0; 0; 0; 0; 0				
1333676856382525442	NOT ABUSIVE	0; 0; 0; 0; 0				
1382835821552746501	NOT ABUSIVE	0; 0; 0; 0; 0				
1378691175461228548	NOT ABUSIVE	4; 0; 0; 0; 0				
1341449440733896706	NOT ABUSIVE	0; 0; 4; 0; 0				
1334201902364565504	NOT ABUSIVE	0; 0; 0; 0; 0				
1378336252836122627	NOT ABUSIVE	0; 4; 0; 0; 0				
1431139743937417218	NOT ABUSIVE	0; 4; 4; 0; 0				
1342092669561032707	NOT ABUSIVE	0; 0; 0; 0; 0				
1379265694861307904	INDIVIDUAL	0; 2; 3; 0; 3				
1408783312727031816	NOT ABUSIVE	0; 0; 0; 0; 0				
1342356910377324545	NOT ABUSIVE	0; 0; 0; 0; 0				
1382600745896263681	NOT ABUSIVE	0; 0; 0; 0; 0				
1406382711032451076	GROUP	4; 0; 4; 4; 4	ANTI-ISLAM	5; 5; 4; 5; 5	ANIMOSITY	3; 3; 3
1381204773467271168	NOT ABUSIVE	0; 0; 0; 0; 0				
1423388930762813440	NOT ABUSIVE	0; 0; 4; 0; 4				
1341886263201124352	NOT ABUSIVE	0; 0; 0; 0; 0				
1422907174326521863	NOT ABUSIVE	0; 0; 0; 0; 0				
1336379193093971970	GROUP	4; 1; 4; 4; 4	ANTI-ISLAM	5; 5; 1; 5; 0	DEROGATION AND DEHUMANIZATION	2; 2; 2; 2; 3
1425902883309072385	NOT ABUSIVE	0; 0; 0; 0; 0				
1339782379846520836	NOT ABUSIVE	0; 0; 0; 0; 0				
1339892105678712832	NOT ABUSIVE	0; 0; 0; 0; 0				
1427124427217539072	GROUP	4; 4; 4; 0; 4	ANTI-ISLAM	5; 5; 5; 5; 5	DEROGATION AND DEHUMANIZATION	2; 2; 2; 1; 3
1337800069454716932	GROUP	4; 4; 0; 0; 4	ANTI-JUDAISM	6; 5; 6; 6; 6	ANIMOSITY	3; 3; 3
1343954801730539520	NOT ABUSIVE	0; 0; 0; 0; 0				
1335851364992299010	NOT ABUSIVE	0; 0; 0; 0; 0				
1341371685023473664	NOT ABUSIVE	4; 4; 0; 0; 0				
1337321816965189632	NOT ABUSIVE	0; 0; 0; 0; 0				
1338877411895746567	NOT ABUSIVE	0; 0; 0; 0; 0				
1333984374677762049	NOT ABUSIVE	0; 0; 0; 0; 0				
1403682880954540034	NOT ABUSIVE	0; 0; 0; 0; 0				
1366071403242348551	NOT ABUSIVE	0; 0; 0; 0; 0				
1402200516411772929	NOT ABUSIVE	0; 0; 0; 0; 0				
1405041376559960068	NOT ABUSIVE	0; 0; 0; 0; 0				
1335512999491145730	NOT ABUSIVE	0; 0; 0; 0; 0				
1380834276032266242	GROUP	4; 4; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	ABUSIVE HUMOR; ANIMOSITY	3; 3; 0; 2; 0
1409081251382898690	NOT ABUSIVE	0; 0; 0; 0; 0				
1381591879725281282	NOT ABUSIVE	0; 0; 0; 0; 0				
1337941143103832065	NOT ABUSIVE	2; 0; 2; 0; 0				
1432746303004553216	NOT ABUSIVE	2; 0; 3; 4; 0				
1426982247962382340	GROUP	3; 0; 4; 4; 0	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	2; 3; 3; 3; 3
1409149991306743810	NOT ABUSIVE	2; 0; 2; 0; 0				
1401828640292225027	NOT ABUSIVE	4; 0; 4; 0; 0				
1342705686598144002	NOT ABUSIVE	2; 0; 3; 0; 0				
1359476856903376897	NOT ABUSIVE	3; 0; 3; 0; 0				
1338279125589495809	NOT ABUSIVE	0; 0; 0; 0; 0				
1334054499435110402	NOT ABUSIVE	0; 0; 0; 0; 0				
1339820604258721792	NOT ABUSIVE	0; 0; 0; 1; 0				
1340742354790195200	NOT ABUSIVE	0; 0; 4; 4; 0				
1342660478959415296	NOT ABUSIVE	0; 0; 0; 0; 0				
1383046113993838595	GROUP	4; 4; 4; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION	2; 3; 2; 1; 2
1383079371578216455	NOT ABUSIVE	0; 0; 0; 1; 0				
1343303049679228928	NOT ABUSIVE	0; 0; 0; 0; 0				
1343326609609170944	NOT ABUSIVE	0; 4; 4; 0; 0				
1335253241404207106	NOT ABUSIVE	0; 0; 0; 0				
1337753505839206400	NOT ABUSIVE	0; 3; 0; 4				
1381686003379884036	NOT ABUSIVE	0; 2; 0; 4				
1386650274601652229	NOT ABUSIVE	0; 3; 0; 4				
1402619123872374784	NOT ABUSIVE	0; 3; 0; 4				
1365402839925850113	NOT ABUSIVE	0; 0; 3; 4				
1426617815352623107	NOT ABUSIVE	0; 0; 0; 4				
1384898130601259008	NOT ABUSIVE	0; 0; 0; 0; 0				
1423676965844881408	NOT ABUSIVE	0; 0; 0; 0; 0				
1431753713622949895	NOT ABUSIVE	0; 0; 0; 0; 0				
1431684985279246336	INDIVIDUAL	3; 3; 3; 3; 3				
1432340797509316609	NOT ABUSIVE	0; 0; 0; 0; 0				
1400807099991535620	NOT ABUSIVE	2; 0; 3; 4; 0				
1402366076781043719	NOT ABUSIVE	0; 0; 0; 0; 0				
1426765181833646082	NOT ABUSIVE	0; 0; 0; 0; 0				
1338486404184068096	NOT ABUSIVE	0; 0; 0; 4; 0				
1378005376587665409	NOT ABUSIVE	0; 4; 0				
1430094203132866567	NOT ABUSIVE	0; 4; 0				
1381888510743900160	NOT ABUSIVE	0; 3; 0				
1339487182839566337	NOT ABUSIVE	0; 2; 0				
1382929253323440128	NOT ABUSIVE	0; 4; 0				
1360496226618269696	NOT ABUSIVE	0; 3; 0				
1340254910898573313	NOT ABUSIVE	0; 4; 0				
1427668653797888011	NOT ABUSIVE	0; 0; 0; 0				
1400497770402824195	GROUP	0; 4; 4; 4	ANTI-JUDAISM	1; 6; 6; 0; 2	ANIMOSITY	2; 2; 3; 3; 3
1337432001763291142	NOT ABUSIVE	0; 0; 0; 0				
1387378659669970947	NOT ABUSIVE	0; 0; 0; 0				
1335214800071258113	NOT ABUSIVE	0; 0; 0; 4				
1342827308365664256	NOT ABUSIVE	0; 0; 0; 0				
1339349119836385281	NOT ABUSIVE	0; 0; 0; 0				
1428013777820258306	NOT ABUSIVE	0; 0; 0; 0				
1426962255220940803	INDIVIDUAL	3; 3; 0; 2				
1338685746174029826	NOT ABUSIVE	0; 0; 4; 0; 0				
1334256090322776066	NOT ABUSIVE	0; 0; 3; 0; 0				
1342456251003908098	NOT ABUSIVE	4; 0; 4; 0; 0				
1342380325779828738	NOT ABUSIVE	0; 0; 4; 0; 0				
1341307992273276930	NOT ABUSIVE	0; 0; 3; 0; 0				
1344454235665158147	NOT ABUSIVE	0; 0; 4; 0; 0				
1431454173493534720	GROUP	4; 0; 4; 4; 0	ANTI-CHRISTIANITY	4; 4; 4; 4; 0	ANIMOSITY	3; 3; 3; 3; 1
1432023767098687489	NOT ABUSIVE	0; 0; 2; 0; 0				
1342287770346283008	NOT ABUSIVE	0; 0; 4; 0; 4				
1377856489197539329	NOT ABUSIVE	0; 0; 0; 0; 0				
1361491074674532358	GROUP	0; 0; 4; 4; 1	ANTI-CHRISTIANITY	4; 4; 4; 4; 1	ABUSIVE HUMOR	0; 2; 0
1339523465246699521	NOT ABUSIVE	0; 0; 0; 0; 0				
1379232932926226444	NOT ABUSIVE	0; 0; 0; 4; 0				
1340305294199500803	NOT ABUSIVE	0; 0; 0; 0; 0				
1428238935050887170	NOT ABUSIVE	0; 0; 0; 0; 0				
1358821879222525952	NOT ABUSIVE	0; 0; 0; 0; 0				
1429230260491456515	GROUP	4; 4; 4; 4; 4	ANTI-ISLAM	5; 4; 4; 5; 5	ANIMOSITY	2; 1; 3; 3; 3
1343630595704819712	NOT ABUSIVE	0; 0; 4				
1335223598043291648	NOT ABUSIVE	0; 0; 4				
1409508783265550346	NOT ABUSIVE	0; 0; 0				
1402151202264031258	NOT ABUSIVE	0; 0; 1				
1342894835699597312	NOT ABUSIVE	0; 0; 0				
1400044051278176259	NOT ABUSIVE	0; 0; 0				
1379463413605208067	NOT ABUSIVE	0; 0; 0				
1342246995881127937	NOT ABUSIVE	0; 0; 4				
1343322863701536777	INDIVIDUAL	4; 3; 3; 0; 1				
1409277231151603713	NOT ABUSIVE	0; 0; 0; 0; 0				
1358481310633885698	NOT ABUSIVE	0; 0; 0; 0; 0				
1421866529608683525	NOT ABUSIVE	0; 0; 0; 0; 0				
1337218161431568385	NOT ABUSIVE	0; 0; 0; 0; 0				
1380988121496494080	NOT ABUSIVE	0; 0; 0; 0; 4				
1428943073623556099	GROUP	4; 4; 2; 0; 4	RACISM	2; 2; 5; 0; 5		
1381718072445255681	NOT ABUSIVE	0; 0; 0; 0; 0				
1356869883124998144	NOT ABUSIVE	0; 0; 0; 0; 0				
1344017303541673984	NOT ABUSIVE	0; 0; 0; 0; 0				
1400443380434358272	GROUP	0; 4; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	DEROGATION AND DEHUMANIZATION; ANIMOSITY	2; 3; 2; 0; 3
1339695341613043717	GROUP	0; 4; 4; 4; 4	ANTI-JUDAISM	6; 6; 6; 6; 6	THREATENING LANGUAGE	2; 1; 1; 1; 0
1333976714993565697	NOT ABUSIVE	0; 0; 0; 0; 0				
1337836557013831683	NOT ABUSIVE	0; 0; 0; 0; 1				
1344492164596830209	NOT ABUSIVE	0; 0; 0; 0; 1				
1333943232086958082	NOT ABUSIVE	0; 0; 0; 4; 0				
1424822795628777495	NOT ABUSIVE	0; 0; 0; 0; 0				
1402345682963505158	NOT ABUSIVE	0; 0; 0; 1; 2				
1337992287717126144	NOT ABUSIVE	0; 0; 0; 0; 0				
1334148428625010692	NOT ABUSIVE	0; 4; 0; 4; 0				
1340762451487444992	NOT ABUSIVE	0; 4; 0; 3; 0				
1356428492611715074	NOT ABUSIVE	0; 0; 0; 0; 0				
1340506783421521920	INDIVIDUAL	3; 3; 0; 3; 0				
1357631425856507904	GROUP	1; 4; 0; 4; 0	ANTI-ISLAM	5; 5; 5; 5; 0	ANIMOSITY	3; 3; 2; 3; 0
1429890227766644758	NOT ABUSIVE	0; 0; 0; 0; 0				
1427203326785953797	NOT ABUSIVE	0; 0; 0; 0; 0				
1337358245019738112	NOT ABUSIVE	0; 0; 0; 0; 0				
1408044259186446343	NOT ABUSIVE	1; 0; 0; 0; 0				
1341378706514665475	NOT ABUSIVE	0; 0; 0; 0; 0				
1340677358005600259	NOT ABUSIVE	1; 0; 0; 0; 0				
1336736226850840578	NOT ABUSIVE	1; 0; 0; 0; 0				
1336428861551222785	NOT ABUSIVE	0; 0; 0; 0; 0				
1341786433657446401	NOT ABUSIVE	0; 0; 0; 0; 0				
1340449343615234048	NOT ABUSIVE	1; 0; 0; 0; 4				
1382736074527666177	NOT ABUSIVE	1; 0; 0; 0; 0				
1364239496238235648	NOT ABUSIVE	0; 0; 0; 0; 0				
1335251971037483008	NOT ABUSIVE	0; 0; 1; 0; 1				
1344421988173955072	NOT ABUSIVE	4; 0; 0; 0; 0				
1340949209617338368	NOT ABUSIVE	0; 0; 0; 0; 0				
1401680056875896846	GROUP	4; 4; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	3; 2; 3; 1; 3
1339198047851597824	NOT ABUSIVE	0; 0; 0; 0; 0				
1356771101527986185	NOT ABUSIVE	0; 0; 0; 0; 0				
1360044559594524672	NOT ABUSIVE	0; 4; 0; 0; 4				
1400882486717079557	NOT ABUSIVE	0; 0; 0; 4; 4				
1337141430859538434	NOT ABUSIVE	0; 0; 0; 0; 0				
1402030814716563461	NOT ABUSIVE	0; 0; 0; 0; 0				
1343587069747204096	GROUP	4; 4; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	DEROGATION AND DEHUMANIZATION	2; 3; 2
1377571082832601096	NOT ABUSIVE	0; 4; 3; 0; 0				
1404513827769749510	NOT ABUSIVE	0; 4; 2; 0; 0				
1335301288154853377	NOT ABUSIVE	0; 4; 0; 0; 0				
1357705033144483841	NOT ABUSIVE	0; 0; 0; 0; 0				
1361102261267673093	NOT ABUSIVE	4; 4; 0; 0; 0				
1334795274292588544	NOT ABUSIVE	0; 4; 0; 0; 4				
1387632944303415301	NOT ABUSIVE	0; 0; 0; 0; 0				
1334161761138855939	NOT ABUSIVE	0; 0; 0; 0; 0				
1342147500778655749	NOT ABUSIVE	0; 0; 0; 0; 0				
1400479039798849541	NOT ABUSIVE	0; 0; 0; 0; 0				
1340714730411991042	NOT ABUSIVE	0; 0; 0; 0; 0				
1342226807144271874	NOT ABUSIVE	0; 0; 0; 0; 0				
1379064984672612356	NOT ABUSIVE	0; 0; 0; 0; 0				
1341309646708072448	NOT ABUSIVE	0; 0; 0; 0; 0				
1400038604525633538	NOT ABUSIVE	0; 0; 0; 2; 4				
1341754176192299011	NOT ABUSIVE	0; 0; 4; 0; 1				
1340883023168823297	NOT ABUSIVE	0; 0; 0; 0; 4				
1431353042499158018	NOT ABUSIVE	0; 0; 0; 0; 0				
1340448599868645378	NOT ABUSIVE	0; 0; 0; 0; 0				
1339308120720478212	GROUP	4; 4; 4; 1; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	THREATENING LANGUAGE; DEROGATION AND DEHUMANIZATION	2; 1; 1; 3; 2
1343160401819680768	NOT ABUSIVE	0; 0; 0; 1; 0				
1341279176830009350	NOT ABUSIVE	0; 4; 0; 0; 4				
1336502308356677633	NOT ABUSIVE	0; 0; 3; 0; 0				
1342524147306352640	NOT ABUSIVE	0; 0; 0; 0; 0				
1427228293489692672	NOT ABUSIVE	0; 0; 0; 0; 0				
1429551527664963586	NOT ABUSIVE	0; 0; 0; 0; 0				
1425241974064369665	GROUP	0; 4; 4; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION	2; 3; 3; 2; 2
1432372990767943686	GROUP	0; 3; 4; 4; 4	ANTI-ISLAM	5; 1; 0; 5; 5	DEROGATION AND DEHUMANIZATION	2; 2; 3; 2; 3
1341232022866583552	NOT ABUSIVE	0; 0; 0; 0; 0				
1342101921017057281	NOT ABUSIVE	0; 0; 0; 0; 0				
1379171776060612609	NOT ABUSIVE	0; 0; 0; 0; 0				
1341775850258182147	NOT ABUSIVE	0; 0; 0; 0; 0				
1342030732613586944	NOT ABUSIVE	0; 0; 0; 0; 0				
1429565112289955840	NOT ABUSIVE	4; 0; 0; 0; 0				
1336419490465275910	NOT ABUSIVE	4; 0; 0; 4; 0				
1425083060429725698	NOT ABUSIVE	4; 0; 0; 4; 0				
1343356110015610880	NOT ABUSIVE	0; 0; 0; 0; 0				
1341026960588193794	NOT ABUSIVE	0; 0; 0; 0; 0				
1343699088420855809	NOT ABUSIVE	0; 0; 0; 0; 0				
1342447332093267968	NOT ABUSIVE	0; 0; 0; 0; 0				
1341786778332778497	NOT ABUSIVE	0; 0; 0; 0; 0				
1335951245257879559	NOT ABUSIVE	0; 0; 0; 0; 0				
1340570406982397952	NOT ABUSIVE	0; 0; 0; 4; 0				
1427894549582594048	NOT ABUSIVE	0; 0; 0; 1; 0				
1380363645704634370	NOT ABUSIVE	0; 0; 0; 0; 0				
1387516319495593984	NOT ABUSIVE	0; 0; 0; 1; 0				
1425038698983444499	NOT ABUSIVE	4; 0; 0; 4; 0				
1343701069075947521	INDIVIDUAL	3; 0; 0; 1; 3				
1364469467858657280	NOT ABUSIVE	0; 0; 0; 0; 0				
1378333852817575936	NOT ABUSIVE	0; 0; 0; 0; 0				
1336765854789349377	NOT ABUSIVE	0; 0; 0; 0; 0				
1340421101420236800	NOT ABUSIVE	4; 0; 0; 0; 4				
1426270165008781318	NOT ABUSIVE	0; 0; 0; 0; 0				
1426545139732951042	NOT ABUSIVE	0; 1; 0; 0; 4				
1339572543980789768	NOT ABUSIVE	0; 0; 0; 0; 0				
1337697704152100865	NOT ABUSIVE	0; 0; 0; 0; 0				
1428802345597644808	GROUP	4; 4; 0; 0; 4	ANTI-ISLAM	2; 5; 5; 5; 0	ANIMOSITY	2; 3; 3; 3; 3
1407715686365892609	NOT ABUSIVE	4; 0; 0; 0; 0				
1428358992410021897	NOT ABUSIVE	0; 0; 0; 0; 0				
1342080445182222337	NOT ABUSIVE	0; 0; 0; 0; 0				
1338508201352855554	NOT ABUSIVE	0; 0; 0; 0; 0				
1342850829024436224	NOT ABUSIVE	0; 0; 0; 0; 0				
1424546763722039306	NOT ABUSIVE	0; 0; 0; 0; 0				
1340595272272015361	NOT ABUSIVE	0; 0; 0; 0; 0				
1430576928726175747	NOT ABUSIVE	0; 0; 4; 0; 0				
1339931356177043457	NOT ABUSIVE	0; 0; 0; 0; 0				
1343052997560033281	NOT ABUSIVE	0; 0; 0; 0; 0				
1424898658580017153	NOT ABUSIVE	0; 0; 4; 0; 0				
1408659621380820996	NOT ABUSIVE	0; 0; 1; 0; 0				
1336366274012532736	NOT ABUSIVE	0; 4; 1; 0; 0				
1382767828143636481	NOT ABUSIVE	0; 4; 0; 0; 0				
1343854643999354880	NOT ABUSIVE	0; 4; 2; 0; 1				
1422712457508888584	NOT ABUSIVE	0; 0; 0; 0; 0				
1377871025677864961	NOT ABUSIVE	0; 0; 4; 0; 0				
1424052556242710534	NOT ABUSIVE	0; 0; 4; 0; 0				
1381904241862791168	NOT ABUSIVE	0; 0; 1; 0; 0				
1341027865563811840	NOT ABUSIVE	0; 0; 4; 0; 0				
1401905173715468290	NOT ABUSIVE	4; 0; 0; 0; 0				
1337414050121011200	NOT ABUSIVE	4; 0; 0; 0; 0				
1339747133331812352	NOT ABUSIVE	3; 0; 0; 0; 0				
1426043676178927623	NOT ABUSIVE	0; 0; 0; 0; 0				
1361457571400462338	NOT ABUSIVE	4; 0; 0; 0; 0				
1426675370883944452	NOT ABUSIVE	3; 0; 0; 1; 0				
1384133502778560516	NOT ABUSIVE	1; 0; 0; 0; 0				
1343785976255164418	NOT ABUSIVE	4; 0; 2; 0; 0				
1333579862041387014	NOT ABUSIVE	4; 0; 0; 0; 0				
1363163779551395840	NOT ABUSIVE	0; 0; 0; 0; 0				
1343958838534238208	NOT ABUSIVE	0; 4; 0; 0; 0				
1343957898989342721	NOT ABUSIVE	0; 0; 0; 0; 0				
1423267636155092992	NOT ABUSIVE	0; 0; 0; 0; 0				
1342672891633168385	NOT ABUSIVE	0; 0; 0; 0; 0				
1343305178179645445	NOT ABUSIVE	0; 0; 0; 0; 0				
